Frequency (Hz)	Level (dB)
5001.086426	-76.282738
5006.469727	-76.741280
5011.853027	-76.771843
5017.236328	-76.205147
5022.619629	-76.300934
5028.002930	-75.662186
5033.386230	-75.844246
5038.769531	-75.856323
5044.152832	-76.329880
5049.536133	-77.178780
5054.919434	-76.654373
5060.302734	-75.953087
5065.686035	-76.478783
5071.069336	-76.771950
5076.452637	-77.323830
5081.835938	-77.263214
5087.219238	-77.813873
5092.602539	-78.052940
5097.985840	-78.313316
5103.369141	-77.985184
5108.752441	-77.400803
5114.135742	-76.734306
5119.519043	-76.901680
5124.902344	-76.489700
5130.285645	-76.486412
5135.668945	-76.826080
5141.052246	-76.526451
5146.435547	-76.433098
5151.818848	-76.767860
5157.202148	-77.361740
5162.585449	-77.781914
5167.968750	-77.689209
5173.352051	-77.678459
5178.735352	-78.674759
5184.118652	-78.952484
5189.501953	-79.083542
5194.885254	-78.677017
5200.268555	-77.724724
5205.651855	-78.020241
5211.035156	-78.264648
5216.418457	-77.788902
5221.801758	-77.156662
5227.185059	-77.290703
5232.568359	-77.271042
5237.951660	-77.661499
5243.334961	-78.243805
5248.718262	-78.517105
5254.101562	-79.252304
5259.484863	-78.349968
5264.868164	-77.447281
5270.251465	-76.593842
5275.634766	-76.620575
5281.018066	-76.506645
5286.401367	-75.848465
5291.784668	-75.935600
5297.167969	-75.553543
5302.551270	-76.175285
5307.934570	-77.016846
5313.317871	-77.059479
5318.701172	-77.292374
5324.084473	-77.592552
5329.467773	-77.809410
5334.851074	-77.570518
5340.234375	-77.587250
5345.617676	-77.746498
5351.000977	-78.349525
5356.384277	-78.704880
5361.767578	-78.591637
5367.150879	-78.335640
5372.534180	-78.618057
5377.917480	-78.739876
5383.300781	-78.113747
5388.684082	-77.576683
5394.067383	-77.318123
5399.450684	-77.403374
5404.833984	-77.319771
5410.217285	-76.936813
5415.600586	-76.176056
5420.983887	-76.390228
5426.367188	-76.734978
5431.750488	-75.893021
5437.133789	-75.925690
5442.517090	-75.738098
5447.900391	-76.186150
5453.283691	-76.682976
5458.666992	-76.137138
5464.050293	-75.748528
5469.433594	-76.556442
5474.816895	-76.109398
5480.200195	-76.316261
5485.583496	-76.062744
5490.966797	-76.085442
5496.350098	-76.233131
5501.733398	-76.287399
5507.116699	-76.427841
5512.500000	-76.894394
5517.883301	-76.148079
5523.266602	-75.727325
5528.649902	-75.833099
5534.033203	-76.122864
5539.416504	-76.651398
5544.799805	-75.787498
5550.183105	-75.453178
5555.566406	-76.096260
5560.949707	-76.484314
5566.333008	-76.755272
5571.716309	-76.904694
5577.099609	-76.775940
5582.482910	-77.086334
5587.866211	-76.510590
5593.249512	-76.308784
5598.632812	-76.682571
5604.016113	-77.116035
5609.399414	-77.319725
5614.782715	-77.597099
5620.166016	-78.145531
5625.549316	-78.055634
5630.932617	-78.342270
5636.315918	-78.548897
5641.699219	-77.668678
5647.082520	-77.640594
5652.465820	-77.723198
5657.849121	-77.854118
5663.232422	-77.382927
5668.615723	-77.395897
5673.999023	-76.891441
5679.382324	-76.640152
5684.765625	-76.831535
5690.148926	-76.507744
5695.532227	-75.930283
5700.915527	-76.196671
5706.298828	-76.469627
5711.682129	-76.287666
5717.065430	-76.611221
5722.448730	-76.684036
5727.832031	-76.959770
5733.215332	-76.837143
5738.598633	-77.776390
5743.981934	-77.378304
5749.365234	-77.978943
5754.748535	-79.202255
5760.131836	-79.899376
5765.515137	-80.409714
5770.898438	-80.690643
5776.281738	-80.397209
5781.665039	-80.722351
5787.048340	-80.395035
5792.431641	-80.028023
5797.814941	-79.657120
5803.198242	-79.896263
5808.581543	-80.023773
5813.964844	-79.738365
5819.348145	-79.721214
5824.731445	-79.204391
5830.114746	-79.775238
5835.498047	-80.083763
5840.881348	-79.905525
5846.264648	-80.537346
5851.647949	-81.396065
5857.031250	-81.739944
5862.414551	-81.504463
5867.797852	-81.563820
5873.181152	-82.326347
5878.564453	-81.944939
5883.947754	-81.501274
5889.331055	-81.156273
5894.714355	-80.415932
5900.097656	-80.196251
5905.480957	-79.871834
5910.864258	-80.096222
5916.247559	-80.405930
5921.630859	-80.358559
5927.014160	-80.761200
5932.397461	-81.333832
5937.780762	-81.453735
5943.164062	-82.168480
5948.547363	-81.985786
5953.930664	-81.553070
5959.313965	-82.159676
5964.697266	-82.136024
5970.080566	-81.910370
5975.463867	-82.238579
5980.847168	-82.585129
5986.230469	-83.227913
5991.613770	-82.947845
5996.997070	-82.641449
6002.380371	-82.612679
6007.763672	-82.194443
6013.146973	-82.076363
6018.530273	-81.698563
6023.913574	-81.605103
6029.296875	-81.606613
6034.680176	-81.100060
6040.063477	-80.890945
6045.446777	-80.588074
6050.830078	-80.254303
6056.213379	-79.548981
6061.596680	-79.612625
6066.979980	-80.637718
6072.363281	-80.864182
6077.746582	-80.985077
6083.129883	-81.420662
6088.513184	-82.362274
6093.896484	-82.811523
6099.279785	-82.493820
6104.663086	-83.100586
6110.046387	-83.567009
6115.429688	-83.307053
6120.812988	-83.948593
6126.196289	-83.586678
6131.579590	-83.530815
6136.962891	-83.500847
6142.346191	-83.253914
6147.729492	-83.459663
6153.112793	-82.990509
6158.496094	-82.920853
6163.879395	-82.345650
6169.262695	-82.690063
6174.645996	-83.093750
6180.029297	-82.641708
6185.412598	-82.523399
6190.795898	-82.587952
6196.179199	-82.322540
6201.562500	-81.534889
6206.945801	-81.840485
6212.329102	-82.060989
6217.712402	-82.002014
6223.095703	-81.864799
6228.479004	-82.017960
6233.862305	-82.915878
6239.245605	-83.078964
6244.628906	-83.141106
6250.012207	-83.656433
6255.395508	-84.341133
6260.778809	-83.749947
6266.162109	-83.744461
6271.545410	-83.791237
6276.928711	-84.100563
6282.312012	-83.688042
6287.695312	-83.632019
6293.078613	-84.119263
6298.461914	-83.927498
6303.845215	-84.540222
6309.228516	-84.509232
6314.611816	-83.828438
