Frequency (Hz)	Level (dB)
6045.446777	-88.008644
6050.830078	-88.211899
6056.213379	-88.095360
6061.596680	-88.325012
6066.979980	-88.531212
6072.363281	-88.109268
6077.746582	-88.324158
6083.129883	-87.512680
6088.513184	-87.394203
6093.896484	-88.273750
6099.279785	-88.423981
6104.663086	-88.744324
6110.046387	-88.550507
6115.429688	-88.338242
6120.812988	-88.221970
6126.196289	-87.892799
6131.579590	-87.962456
6136.962891	-88.273064
6142.346191	-88.010094
6147.729492	-87.998039
6153.112793	-88.153320
6158.496094	-88.051514
6163.879395	-88.048660
6169.262695	-87.887589
6174.645996	-87.688583
6180.029297	-88.295723
6185.412598	-88.563995
6190.795898	-88.422226
6196.179199	-88.451813
6201.562500	-87.877991
6206.945801	-88.331238
6212.329102	-88.835754
6217.712402	-88.641861
6223.095703	-88.654617
6228.479004	-88.430931
6233.862305	-88.809097
6239.245605	-88.907867
6244.628906	-88.755180
6250.012207	-88.905212
6255.395508	-89.448265
6260.778809	-89.635056
6266.162109	-89.762329
6271.545410	-89.655479
6276.928711	-89.591446
6282.312012	-89.303711
6287.695312	-89.139778
6293.078613	-89.281288
6298.461914	-88.860817
6303.845215	-88.681503
6309.228516	-89.066086
6314.611816	-89.123352
